seconds_since_start,round_number,action
1.4848626,1,Shot fired
20.9537161,1,Shot fired
22.705237,1,Shot fired
23.5045474,1,Shot fired
24.2713734,1,Shot fired
25.2707513,1,Shot fired
26.1422087,1,Shot fired
26.8231106,1,Shot fired
27.6706658,1,Shot fired
29.0210248,1,Shot fired
