seconds_since_start,round_number,action
1.681496,1,Shot fired
1.6830012,1,Shot hit
5.296546,1,Shot fired
5.2980504,1,Shot hit
6.3632816,1,Shot fired
6.3642822,1,Shot hit
6.911582,1,Shot fired
6.911582,1,Shot hit
7.4281029,1,Shot fired
7.4304931,1,Shot hit
